uid,weekDay,name,svalue,evalue
227,Wednesday,Wednesday,32400000,5400000
227,Thursday,Thursday,32400000,5400000
227,Friday,Friday,32400000,5400000
227,Saturday,Saturday,36000000,5400000
227,Sunday,Sunday,36000000,5400000
228,Monday,Monday,32400000,5400000
228,Tuesday,Tuesday,32400000,5400000
228,Wednesday,Wednesday,32400000,5400000
228,Thursday,Thursday,32400000,5400000
228,Friday,Friday,32400000,5400000
228,Saturday,Saturday,36000000,5400000
228,Sunday,Sunday,36000000,5400000
229,Monday,Monday,32400000,5400000
229,Tuesday,Tuesday,32400000,5400000
229,Wednesday,Wednesday,32400000,5400000
229,Thursday,Thursday,32400000,5400000
229,Friday,Friday,32400000,5400000
229,Saturday,Saturday,36000000,5400000
229,Sunday,Sunday,36000000,5400000
230,Monday,Monday,946746000000,946681200000
230,Tuesday,Tuesday,946746000000,946681200000
230,Wednesday,Wednesday,61200000,-3600000
230,Thursday,Thursday,61200000,-2678400000
230,Friday,Friday,39600000,-2678400000
230,Saturday,Saturday,39600000,-2678400000
230,Sunday,Sunday,39600000,-3600000
231,Monday,Monday,946746000000,946681200000
231,Tuesday,Tuesday,946746000000,946681200000
231,Wednesday,Wednesday,61200000,-3600000
231,Thursday,Thursday,61200000,-2678400000
231,Friday,Friday,39600000,-2678400000
231,Saturday,Saturday,39600000,-2678400000
231,Sunday,Sunday,39600000,-3600000
232,Monday,Monday,946746000000,946681200000
232,Tuesday,Tuesday,946746000000,946681200000
232,Wednesday,Wednesday,61200000,-3600000
232,Thursday,Thursday,61200000,-2678400000
232,Friday,Friday,39600000,-2678400000
232,Saturday,Saturday,39600000,-2678400000
232,Sunday,Sunday,39600000,-3600000
233,Monday,Monday,946746000000,946681200000
233,Tuesday,Tuesday,946746000000,946681200000
233,Wednesday,Wednesday,61200000,-3600000
233,Thursday,Thursday,61200000,-2678400000
233,Friday,Friday,39600000,-2678400000
233,Saturday,Saturday,39600000,-2678400000
233,Sunday,Sunday,39600000,-3600000
234,Monday,Monday,946746000000,946681200000
234,Tuesday,Tuesday,946746000000,946681200000
234,Wednesday,Wednesday,61200000,-3600000
234,Thursday,Thursday,61200000,-2678400000
234,Friday,Friday,39600000,-2678400000
234,Saturday,Saturday,39600000,-2678400000
234,Sunday,Sunday,39600000,-3600000
235,Monday,Monday,946746000000,946681200000
235,Tuesday,Tuesday,946746000000,946681200000
235,Wednesday,Wednesday,61200000,-3600000
235,Thursday,Thursday,61200000,-2678400000
235,Friday,Friday,39600000,-2678400000
235,Saturday,Saturday,39600000,-2678400000
235,Sunday,Sunday,39600000,-3600000
236,Monday,Monday,946746000000,946681200000
236,Tuesday,Tuesday,946746000000,946681200000
236,Wednesday,Wednesday,61200000,-3600000
236,Thursday,Thursday,61200000,-2678400000
236,Friday,Friday,39600000,-2678400000
236,Saturday,Saturday,39600000,-2678400000
236,Sunday,Sunday,39600000,-3600000
237,Monday,Monday,946746000000,946681200000
237,Tuesday,Tuesday,946746000000,946681200000
237,Wednesday,Wednesday,61200000,-3600000
237,Thursday,Thursday,61200000,-2678400000
237,Friday,Friday,39600000,-2678400000
237,Saturday,Saturday,39600000,-2678400000
237,Sunday,Sunday,39600000,-3600000
238,Monday,Monday,946746000000,946681200000
238,Tuesday,Tuesday,946746000000,946681200000
238,Wednesday,Wednesday,61200000,-3600000
238,Thursday,Thursday,61200000,-2678400000
238,Friday,Friday,39600000,-2678400000
238,Saturday,Saturday,39600000,-2678400000
238,Sunday,Sunday,39600000,-3600000
239,Monday,Monday,946746000000,946681200000
239,Tuesday,Tuesday,946746000000,946681200000
239,Wednesday,Wednesday,61200000,-3600000
239,Thursday,Thursday,61200000,-2678400000
239,Friday,Friday,39600000,-2678400000
239,Saturday,Saturday,39600000,-2678400000
239,Sunday,Sunday,39600000,-3600000
240,Monday,Monday,0,0
240,Tuesday,Tuesday,39600000,79200000
240,Wednesday,Wednesday,39600000,79200000
240,Thursday,Thursday,39600000,79200000
240,Friday,Friday,39600000,79200000
240,Saturday,Saturday,39600000,79200000
240,Sunday,Sunday,39600000,79200000
241,Monday,Monday,0,0
241,Tuesday,Tuesday,39600000,79200000
241,Wednesday,Wednesday,39600000,79200000
241,Thursday,Thursday,39600000,79200000
241,Friday,Friday,39600000,79200000
241,Saturday,Saturday,39600000,79200000
241,Sunday,Sunday,39600000,79200000
242,Monday,Monday,0,0
242,Tuesday,Tuesday,39600000,79200000
242,Wednesday,Wednesday,39600000,79200000
242,Thursday,Thursday,39600000,79200000
242,Friday,Friday,39600000,79200000
242,Saturday,Saturday,39600000,79200000
242,Sunday,Sunday,39600000,79200000
243,Monday,Monday,0,0
243,Tuesday,Tuesday,39600000,79200000
243,Wednesday,Wednesday,39600000,79200000
243,Thursday,Thursday,39600000,79200000
243,Friday,Friday,39600000,79200000
243,Saturday,Saturday,39600000,79200000
243,Sunday,Sunday,39600000,79200000
244,Monday,Monday,0,0
244,Tuesday,Tuesday,39600000,79200000
244,Wednesday,Wednesday,39600000,79200000
244,Thursday,Thursday,39600000,79200000
244,Friday,Friday,39600000,79200000
244,Saturday,Saturday,39600000,79200000
244,Sunday,Sunday,39600000,79200000
245,Monday,Monday,0,0
245,Tuesday,Tuesday,39600000,79200000
245,Wednesday,Wednesday,39600000,79200000
245,Thursday,Thursday,39600000,79200000
245,Friday,Friday,39600000,79200000
245,Saturday,Saturday,39600000,79200000
245,Sunday,Sunday,39600000,79200000
246,Monday,Monday,0,0
246,Tuesday,Tuesday,39600000,79200000
246,Wednesday,Wednesday,39600000,79200000
246,Thursday,Thursday,39600000,79200000
246,Friday,Friday,39600000,79200000
246,Saturday,Saturday,39600000,79200000
246,Sunday,Sunday,39600000,79200000
247,Monday,Monday,0,0
247,Tuesday,Tuesday,39600000,79200000
247,Wednesday,Wednesday,39600000,79200000
247,Thursday,Thursday,39600000,79200000
247,Friday,Friday,39600000,79200000
247,Saturday,Saturday,39600000,79200000
247,Sunday,Sunday,39600000,79200000
248,Monday,Monday,0,0
248,Tuesday,Tuesday,39600000,79200000
248,Wednesday,Wednesday,39600000,79200000
248,Thursday,Thursday,39600000,79200000
248,Friday,Friday,39600000,79200000
248,Saturday,Saturday,39600000,79200000
248,Sunday,Sunday,39600000,79200000
249,Monday,Monday,0,0
249,Tuesday,Tuesday,39600000,79200000
249,Wednesday,Wednesday,39600000,79200000
249,Thursday,Thursday,39600000,79200000
249,Friday,Friday,39600000,79200000
249,Saturday,Saturday,39600000,79200000
249,Sunday,Sunday,39600000,79200000
250,Monday,Monday,0,0
250,Tuesday,Tuesday,946724400000,946764000000
250,Wednesday,Wednesday,946724400000,946764000000
250,Thursday,Thursday,946724400000,946764000000
250,Friday,Friday,946724400000,946764000000
250,Saturday,Saturday,946724400000,946764000000
250,Sunday,Sunday,946724400000,946764000000
251,Monday,Monday,0,0
251,Tuesday,Tuesday,946724400000,946764000000
251,Wednesday,Wednesday,946724400000,946764000000
251,Thursday,Thursday,946724400000,946764000000
251,Friday,Friday,946724400000,946764000000
251,Saturday,Saturday,946724400000,946764000000
251,Sunday,Sunday,946724400000,946764000000
252,Monday,Monday,0,0
252,Tuesday,Tuesday,946724400000,946764000000
252,Wednesday,Wednesday,946724400000,946764000000
252,Thursday,Thursday,946724400000,946764000000
252,Friday,Friday,946724400000,946764000000
252,Saturday,Saturday,946724400000,946764000000
252,Sunday,Sunday,946724400000,946764000000
253,Monday,Monday,0,0
253,Tuesday,Tuesday,946724400000,946764000000
253,Wednesday,Wednesday,946724400000,946764000000
253,Thursday,Thursday,946724400000,946764000000
253,Friday,Friday,946724400000,946764000000
253,Saturday,Saturday,946724400000,946764000000
253,Sunday,Sunday,946724400000,946764000000
254,Monday,Monday,0,0
254,Tuesday,Tuesday,946724400000,946764000000
254,Wednesday,Wednesday,946724400000,946764000000
254,Thursday,Thursday,946724400000,946764000000
254,Friday,Friday,946724400000,946764000000
254,Saturday,Saturday,946724400000,946764000000
254,Sunday,Sunday,946724400000,946764000000
255,Monday,Monday,0,0
255,Tuesday,Tuesday,946724400000,946764000000
255,Wednesday,Wednesday,946724400000,946764000000
255,Thursday,Thursday,946724400000,946764000000
255,Friday,Friday,946724400000,946764000000
255,Saturday,Saturday,946724400000,946764000000
255,Sunday,Sunday,946724400000,946764000000
256,Monday,Monday,0,0
256,Tuesday,Tuesday,946724400000,946764000000
256,Wednesday,Wednesday,946724400000,946764000000
256,Thursday,Thursday,946724400000,946764000000
256,Friday,Friday,946724400000,946764000000
256,Saturday,Saturday,946724400000,946764000000
256,Sunday,Sunday,946724400000,946764000000
257,Monday,Monday,0,0
257,Tuesday,Tuesday,946724400000,946764000000
257,Wednesday,Wednesday,946724400000,946764000000
257,Thursday,Thursday,946724400000,946764000000
257,Friday,Friday,946724400000,946764000000
257,Saturday,Saturday,946724400000,946764000000
257,Sunday,Sunday,946724400000,946764000000
258,Monday,Monday,0,0
258,Tuesday,Tuesday,946724400000,946764000000
258,Wednesday,Wednesday,946724400000,946764000000
258,Thursday,Thursday,946724400000,946764000000
258,Friday,Friday,946724400000,946764000000
258,Saturday,Saturday,946724400000,946764000000
258,Sunday,Sunday,946724400000,946764000000
259,Monday,Monday,0,0
259,Tuesday,Tuesday,946724400000,946764000000
259,Wednesday,Wednesday,946724400000,946764000000
259,Thursday,Thursday,946724400000,946764000000
259,Friday,Friday,946724400000,946764000000
259,Saturday,Saturday,946724400000,946764000000
259,Sunday,Sunday,946724400000,946764000000
260,Monday,Monday,0,0
260,Tuesday,Tuesday,0,0
260,Wednesday,Wednesday,39600000,55800000
260,Wednesday,,64800000,-3600000
260,Thursday,Thursday,39600000,55800000
260,Thursday,,64800000,-3600000
260,Friday,Friday,39600000,-2678400000
260,Saturday,Saturday,39600000,3600000
260,Sunday,Sunday,39600000,79200000
261,Monday,Monday,0,0
261,Tuesday,Tuesday,0,0
261,Wednesday,Wednesday,39600000,55800000
261,Wednesday,,64800000,-3600000
261,Thursday,Thursday,39600000,55800000
261,Thursday,,64800000,-3600000
261,Friday,Friday,39600000,-2678400000
261,Saturday,Saturday,39600000,3600000
261,Sunday,Sunday,39600000,79200000
262,Monday,Monday,0,0
262,Tuesday,Tuesday,0,0
262,Wednesday,Wednesday,39600000,55800000
262,Wednesday,,64800000,-3600000
262,Thursday,Thursday,39600000,55800000
262,Thursday,,64800000,-3600000
262,Friday,Friday,39600000,-2678400000
262,Saturday,Saturday,39600000,3600000
262,Sunday,Sunday,39600000,79200000
263,Monday,Monday,0,0
263,Tuesday,Tuesday,0,0
263,Wednesday,Wednesday,39600000,55800000
263,Wednesday,,64800000,-3600000
263,Thursday,Thursday,39600000,55800000
263,Thursday,,64800000,-3600000
263,Friday,Friday,39600000,-2678400000
263,Saturday,Saturday,39600000,3600000
263,Sunday,Sunday,39600000,79200000
264,Monday,Monday,0,0
264,Tuesday,Tuesday,0,0
264,Wednesday,Wednesday,39600000,55800000
264,Wednesday,,64800000,-3600000
264,Thursday,Thursday,39600000,55800000
264,Thursday,,64800000,-3600000
264,Friday,Friday,39600000,-2678400000
264,Saturday,Saturday,39600000,3600000
264,Sunday,Sunday,39600000,79200000
265,Monday,Monday,0,0
265,Tuesday,Tuesday,0,0
265,Wednesday,Wednesday,39600000,55800000
265,Wednesday,,64800000,-3600000
265,Thursday,Thursday,39600000,55800000
265,Thursday,,64800000,-3600000
265,Friday,Friday,39600000,-2678400000
265,Saturday,Saturday,39600000,3600000
265,Sunday,Sunday,39600000,79200000
266,Monday,Monday,0,0
266,Tuesday,Tuesday,0,0
266,Wednesday,Wednesday,39600000,55800000
266,Wednesday,,64800000,-3600000
266,Thursday,Thursday,39600000,55800000
266,Thursday,,64800000,-3600000
266,Friday,Friday,39600000,-2678400000
266,Saturday,Saturday,39600000,3600000
266,Sunday,Sunday,39600000,79200000
267,Monday,Monday,0,0
267,Tuesday,Tuesday,0,0
267,Wednesday,Wednesday,39600000,55800000
267,Wednesday,,64800000,-3600000
267,Thursday,Thursday,39600000,55800000
267,Thursday,,64800000,-3600000
267,Friday,Friday,39600000,-2678400000
267,Saturday,Saturday,39600000,3600000
267,Sunday,Sunday,39600000,79200000
268,Monday,Monday,0,0
268,Tuesday,Tuesday,0,0
268,Wednesday,Wednesday,39600000,55800000
268,Wednesday,,64800000,-3600000
268,Thursday,Thursday,39600000,55800000
268,Thursday,,64800000,-3600000
268,Friday,Friday,39600000,-2678400000
268,Saturday,Saturday,39600000,3600000
268,Sunday,Sunday,39600000,79200000
269,Monday,Monday,0,0
269,Tuesday,Tuesday,0,0
269,Wednesday,Wednesday,39600000,55800000
269,Wednesday,,64800000,-3600000
269,Thursday,Thursday,39600000,55800000
269,Thursday,,64800000,-3600000
269,Friday,Friday,39600000,-2678400000
269,Saturday,Saturday,39600000,3600000
269,Sunday,Sunday,39600000,79200000
270,Monday,Monday,36000000,-3600000
270,Tuesday,Tuesday,36000000,-3600000
270,Wednesday,Wednesday,36000000,-3600000
270,Thursday,Thursday,36000000,-3600000
270,Friday,Friday,36000000,-2678400000
270,Saturday,Saturday,36000000,-2678400000
270,Sunday,Sunday,36000000,-3600000
271,Monday,Monday,36000000,-3600000
271,Tuesday,Tuesday,36000000,-3600000
271,Wednesday,Wednesday,36000000,-3600000
271,Thursday,Thursday,36000000,-3600000
271,Friday,Friday,36000000,-2678400000
271,Saturday,Saturday,36000000,-2678400000
271,Sunday,Sunday,36000000,-3600000
272,Monday,Monday,36000000,-3600000
272,Tuesday,Tuesday,36000000,-3600000
272,Wednesday,Wednesday,36000000,-3600000
272,Thursday,Thursday,36000000,-3600000
272,Friday,Friday,36000000,-2678400000
272,Saturday,Saturday,36000000,-2678400000
272,Sunday,Sunday,36000000,-3600000
273,Monday,Monday,36000000,-3600000
273,Tuesday,Tuesday,36000000,-3600000
273,Wednesday,Wednesday,36000000,-3600000
273,Thursday,Thursday,36000000,-3600000
273,Friday,Friday,36000000,-2678400000
273,Saturday,Saturday,36000000,-2678400000
273,Sunday,Sunday,36000000,-3600000
274,Monday,Monday,36000000,-3600000
274,Tuesday,Tuesday,36000000,-3600000
274,Wednesday,Wednesday,36000000,-3600000
274,Thursday,Thursday,36000000,-3600000
274,Friday,Friday,36000000,-2678400000
274,Saturday,Saturday,36000000,-2678400000
274,Sunday,Sunday,36000000,-3600000
275,Monday,Monday,36000000,-3600000
275,Tuesday,Tuesday,36000000,-3600000
275,Wednesday,Wednesday,36000000,-3600000
275,Thursday,Thursday,36000000,-3600000
275,Friday,Friday,36000000,-2678400000
275,Saturday,Saturday,36000000,-2678400000
275,Sunday,Sunday,36000000,-3600000
276,Monday,Monday,36000000,-3600000
276,Tuesday,Tuesday,36000000,-3600000
276,Wednesday,Wednesday,36000000,-3600000
276,Thursday,Thursday,36000000,-3600000
276,Friday,Friday,36000000,-2678400000
276,Saturday,Saturday,36000000,-2678400000
276,Sunday,Sunday,36000000,-3600000
277,Monday,Monday,36000000,-3600000
277,Tuesday,Tuesday,36000000,-3600000
277,Wednesday,Wednesday,36000000,-3600000
277,Thursday,Thursday,36000000,-3600000
277,Friday,Friday,36000000,-2678400000
277,Saturday,Saturday,36000000,-2678400000
277,Sunday,Sunday,36000000,-3600000
278,Monday,Monday,36000000,-3600000
278,Tuesday,Tuesday,36000000,-3600000
278,Wednesday,Wednesday,36000000,-3600000
278,Thursday,Thursday,36000000,-3600000
278,Friday,Friday,36000000,-2678400000
278,Saturday,Saturday,36000000,-2678400000
278,Sunday,Sunday,36000000,-3600000
279,Monday,Monday,36000000,-3600000
279,Tuesday,Tuesday,36000000,-3600000
279,Wednesday,Wednesday,36000000,-3600000
279,Thursday,Thursday,36000000,-3600000
279,Friday,Friday,36000000,-2678400000
279,Saturday,Saturday,36000000,-2678400000
279,Sunday,Sunday,36000000,-3600000
280,Monday,Monday,0,0
280,Tuesday,Tuesday,946720800000,946688400000
280,Wednesday,Wednesday,946720800000,946688400000
280,Thursday,Thursday,946720800000,946688400000
280,Friday,Friday,946720800000,946690200000
280,Saturday,Saturday,946720800000,946690200000
280,Sunday,Sunday,946720800000,946688400000
281,Monday,Monday,0,0
281,Tuesday,Tuesday,946720800000,946688400000
281,Wednesday,Wednesday,946720800000,946688400000
281,Thursday,Thursday,946720800000,946688400000
281,Friday,Friday,946720800000,946690200000
281,Saturday,Saturday,946720800000,946690200000
281,Sunday,Sunday,946720800000,946688400000
282,Monday,Monday,0,0
282,Tuesday,Tuesday,946720800000,946688400000
282,Wednesday,Wednesday,946720800000,946688400000
282,Thursday,Thursday,946720800000,946688400000
282,Friday,Friday,946720800000,946690200000
282,Saturday,Saturday,946720800000,946690200000
282,Sunday,Sunday,946720800000,946688400000
283,Monday,Monday,0,0
283,Tuesday,Tuesday,946720800000,946688400000
283,Wednesday,Wednesday,946720800000,946688400000
283,Thursday,Thursday,946720800000,946688400000
283,Friday,Friday,946720800000,946690200000
283,Saturday,Saturday,946720800000,946690200000
283,Sunday,Sunday,946720800000,946688400000
284,Monday,Monday,0,0
284,Tuesday,Tuesday,946720800000,946688400000
284,Wednesday,Wednesday,946720800000,946688400000
284,Thursday,Thursday,946720800000,946688400000
284,Friday,Friday,946720800000,946690200000
284,Saturday,Saturday,946720800000,946690200000
284,Sunday,Sunday,946720800000,946688400000
285,Monday,Monday,0,0
285,Tuesday,Tuesday,946720800000,946688400000
285,Wednesday,Wednesday,946720800000,946688400000
285,Thursday,Thursday,946720800000,946688400000
285,Friday,Friday,946720800000,946690200000
285,Saturday,Saturday,946720800000,946690200000
285,Sunday,Sunday,946720800000,946688400000
286,Monday,Monday,0,0
286,Tuesday,Tuesday,946720800000,946688400000
286,Wednesday,Wednesday,946720800000,946688400000
286,Thursday,Thursday,946720800000,946688400000
286,Friday,Friday,946720800000,946690200000
286,Saturday,Saturday,946720800000,946690200000
286,Sunday,Sunday,946720800000,946688400000
287,Monday,Monday,0,0
287,Tuesday,Tuesday,946720800000,946688400000
287,Wednesday,Wednesday,946720800000,946688400000
287,Thursday,Thursday,946720800000,946688400000
287,Friday,Friday,946720800000,946690200000
287,Saturday,Saturday,946720800000,946690200000
287,Sunday,Sunday,946720800000,946688400000
288,Monday,Monday,0,0
288,Tuesday,Tuesday,946720800000,946688400000
288,Wednesday,Wednesday,946720800000,946688400000
288,Thursday,Thursday,946720800000,946688400000
288,Friday,Friday,946720800000,946690200000
288,Saturday,Saturday,946720800000,946690200000
288,Sunday,Sunday,946720800000,946688400000
289,Monday,Monday,0,0
289,Tuesday,Tuesday,946720800000,946688400000
289,Wednesday,Wednesday,946720800000,946688400000
289,Thursday,Thursday,946720800000,946688400000
289,Friday,Friday,946720800000,946690200000
289,Saturday,Saturday,946720800000,946690200000
289,Sunday,Sunday,946720800000,946688400000
290,Monday,Monday,39600000,-2678400000
290,Tuesday,Tuesday,39600000,-2678400000
290,Wednesday,Wednesday,39600000,-2678400000
290,Thursday,Thursday,39600000,-2678400000
290,Friday,Friday,39600000,3600000
290,Saturday,Saturday,36000000,3600000
290,Sunday,Sunday,36000000,-2678400000
291,Monday,Monday,39600000,-2678400000
291,Tuesday,Tuesday,39600000,-2678400000
291,Wednesday,Wednesday,39600000,-2678400000
291,Thursday,Thursday,39600000,-2678400000
291,Friday,Friday,39600000,3600000
291,Saturday,Saturday,36000000,3600000
291,Sunday,Sunday,36000000,-2678400000
292,Monday,Monday,39600000,-2678400000
292,Tuesday,Tuesday,39600000,-2678400000
292,Wednesday,Wednesday,39600000,-2678400000
292,Thursday,Thursday,39600000,-2678400000
292,Friday,Friday,39600000,3600000
292,Saturday,Saturday,36000000,3600000
292,Sunday,Sunday,36000000,-2678400000
293,Monday,Monday,39600000,-2678400000
293,Tuesday,Tuesday,39600000,-2678400000
293,Wednesday,Wednesday,39600000,-2678400000
293,Thursday,Thursday,39600000,-2678400000
293,Friday,Friday,39600000,3600000
293,Saturday,Saturday,36000000,3600000
293,Sunday,Sunday,36000000,-2678400000
294,Monday,Monday,39600000,-2678400000
294,Tuesday,Tuesday,39600000,-2678400000
294,Wednesday,Wednesday,39600000,-2678400000
294,Thursday,Thursday,39600000,-2678400000
294,Friday,Friday,39600000,3600000
294,Saturday,Saturday,36000000,3600000
294,Sunday,Sunday,36000000,-2678400000
295,Monday,Monday,39600000,-2678400000
295,Tuesday,Tuesday,39600000,-2678400000
295,Wednesday,Wednesday,39600000,-2678400000
295,Thursday,Thursday,39600000,-2678400000
295,Friday,Friday,39600000,3600000
295,Saturday,Saturday,36000000,3600000
295,Sunday,Sunday,36000000,-2678400000
296,Monday,Monday,39600000,-2678400000
296,Tuesday,Tuesday,39600000,-2678400000
296,Wednesday,Wednesday,39600000,-2678400000
296,Thursday,Thursday,39600000,-2678400000
296,Friday,Friday,39600000,3600000
296,Saturday,Saturday,36000000,3600000
296,Sunday,Sunday,36000000,-2678400000
297,Monday,Monday,39600000,-2678400000
297,Tuesday,Tuesday,39600000,-2678400000
297,Wednesday,Wednesday,39600000,-2678400000
297,Thursday,Thursday,39600000,-2678400000
297,Friday,Friday,39600000,3600000
297,Saturday,Saturday,36000000,3600000
297,Sunday,Sunday,36000000,-2678400000
298,Monday,Monday,39600000,-2678400000
298,Tuesday,Tuesday,39600000,-2678400000
298,Wednesday,Wednesday,39600000,-2678400000
298,Thursday,Thursday,39600000,-2678400000
298,Friday,Friday,39600000,3600000
298,Saturday,Saturday,36000000,3600000
298,Sunday,Sunday,36000000,-2678400000
299,Monday,Monday,39600000,-2678400000
299,Tuesday,Tuesday,39600000,-2678400000
299,Wednesday,Wednesday,39600000,-2678400000
299,Thursday,Thursday,39600000,-2678400000
299,Friday,Friday,39600000,3600000
299,Saturday,Saturday,36000000,3600000
299,Sunday,Sunday,36000000,-2678400000
300,Monday,Monday,43200000,57600000
300,Monday,,68400000,-3600000
300,Tuesday,Tuesday,43200000,57600000
300,Tuesday,,68400000,-3600000
300,Wednesday,Wednesday,43200000,57600000
300,Wednesday,,68400000,-3600000
300,Thursday,Thursday,43200000,57600000
300,Thursday,,68400000,-3600000
300,Friday,Friday,43200000,57600000
300,Friday,,68400000,-3600000
300,Saturday,Saturday,43200000,57600000
300,Saturday,,68400000,-3600000
300,Sunday,Sunday,43200000,57600000
300,Sunday,,68400000,-3600000
301,Monday,Monday,43200000,57600000
301,Monday,,68400000,-3600000
301,Tuesday,Tuesday,43200000,57600000
301,Tuesday,,68400000,-3600000
301,Wednesday,Wednesday,43200000,57600000
301,Wednesday,,68400000,-3600000
301,Thursday,Thursday,43200000,57600000
301,Thursday,,68400000,-3600000
301,Friday,Friday,43200000,57600000
301,Friday,,68400000,-3600000
301,Saturday,Saturday,43200000,57600000
301,Saturday,,68400000,-3600000
301,Sunday,Sunday,43200000,57600000
301,Sunday,,68400000,-3600000
302,Monday,Monday,43200000,57600000
302,Monday,,68400000,-3600000
302,Tuesday,Tuesday,43200000,57600000
302,Tuesday,,68400000,-3600000
302,Wednesday,Wednesday,43200000,57600000
302,Wednesday,,68400000,-3600000
302,Thursday,Thursday,43200000,57600000
302,Thursday,,68400000,-3600000
302,Friday,Friday,43200000,57600000
302,Friday,,68400000,-3600000
302,Saturday,Saturday,43200000,57600000
302,Saturday,,68400000,-3600000
302,Sunday,Sunday,43200000,57600000
302,Sunday,,68400000,-3600000
303,Monday,Monday,43200000,57600000
303,Monday,,68400000,-3600000
303,Tuesday,Tuesday,43200000,57600000
303,Tuesday,,68400000,-3600000
303,Wednesday,Wednesday,43200000,57600000
303,Wednesday,,68400000,-3600000
303,Thursday,Thursday,43200000,57600000
303,Thursday,,68400000,-3600000
303,Friday,Friday,43200000,57600000
303,Friday,,68400000,-3600000
303,Saturday,Saturday,43200000,57600000
303,Saturday,,68400000,-3600000
303,Sunday,Sunday,43200000,57600000
303,Sunday,,68400000,-3600000
304,Monday,Monday,43200000,57600000
304,Monday,,68400000,-3600000
304,Tuesday,Tuesday,43200000,57600000
304,Tuesday,,68400000,-3600000
304,Wednesday,Wednesday,43200000,57600000
304,Wednesday,,68400000,-3600000
304,Thursday,Thursday,43200000,57600000
304,Thursday,,68400000,-3600000
304,Friday,Friday,43200000,57600000
304,Friday,,68400000,-3600000
304,Saturday,Saturday,43200000,57600000
304,Saturday,,68400000,-3600000
304,Sunday,Sunday,43200000,57600000
304,Sunday,,68400000,-3600000
305,Monday,Monday,43200000,57600000
305,Monday,,68400000,-3600000
305,Tuesday,Tuesday,43200000,57600000
305,Tuesday,,68400000,-3600000
305,Wednesday,Wednesday,43200000,57600000
305,Wednesday,,68400000,-3600000
305,Thursday,Thursday,43200000,57600000
305,Thursday,,68400000,-3600000
305,Friday,Friday,43200000,57600000
305,Friday,,68400000,-3600000
305,Saturday,Saturday,43200000,57600000
305,Saturday,,68400000,-3600000
305,Sunday,Sunday,43200000,57600000
305,Sunday,,68400000,-3600000
306,Monday,Monday,43200000,57600000
306,Monday,,68400000,-3600000
306,Tuesday,Tuesday,43200000,57600000
306,Tuesday,,68400000,-3600000
306,Wednesday,Wednesday,43200000,57600000
306,Wednesday,,68400000,-3600000
306,Thursday,Thursday,43200000,57600000
306,Thursday,,68400000,-3600000
306,Friday,Friday,43200000,57600000
306,Friday,,68400000,-3600000
306,Saturday,Saturday,43200000,57600000
306,Saturday,,68400000,-3600000
306,Sunday,Sunday,43200000,57600000
306,Sunday,,68400000,-3600000
307,Monday,Monday,43200000,57600000
307,Monday,,68400000,-3600000
307,Tuesday,Tuesday,43200000,57600000
307,Tuesday,,68400000,-3600000
307,Wednesday,Wednesday,43200000,57600000
307,Wednesday,,68400000,-3600000
307,Thursday,Thursday,43200000,57600000
307,Thursday,,68400000,-3600000
307,Friday,Friday,43200000,57600000
307,Friday,,68400000,-3600000
307,Saturday,Saturday,43200000,57600000
307,Saturday,,68400000,-3600000
307,Sunday,Sunday,43200000,57600000
307,Sunday,,68400000,-3600000
308,Monday,Monday,43200000,57600000
308,Monday,,68400000,-3600000
308,Tuesday,Tuesday,43200000,57600000
308,Tuesday,,68400000,-3600000
308,Wednesday,Wednesday,43200000,57600000
308,Wednesday,,68400000,-3600000
308,Thursday,Thursday,43200000,57600000
308,Thursday,,68400000,-3600000
308,Friday,Friday,43200000,57600000
308,Friday,,68400000,-3600000
308,Saturday,Saturday,43200000,57600000
308,Saturday,,68400000,-3600000
308,Sunday,Sunday,43200000,57600000
308,Sunday,,68400000,-3600000
309,Monday,Monday,43200000,57600000
309,Monday,,68400000,-3600000
309,Tuesday,Tuesday,43200000,57600000
309,Tuesday,,68400000,-3600000
309,Wednesday,Wednesday,43200000,57600000
309,Wednesday,,68400000,-3600000
309,Thursday,Thursday,43200000,57600000
309,Thursday,,68400000,-3600000
309,Friday,Friday,43200000,57600000
309,Friday,,68400000,-3600000
309,Saturday,Saturday,43200000,57600000
309,Saturday,,68400000,-3600000
309,Sunday,Sunday,43200000,57600000
309,Sunday,,68400000,-3600000
310,Monday,Monday,43200000,79200000
310,Tuesday,Tuesday,43200000,79200000
310,Wednesday,Wednesday,43200000,79200000
310,Thursday,Thursday,43200000,79200000
310,Friday,Friday,43200000,79200000
310,Saturday,Saturday,43200000,79200000
310,Sunday,Sunday,43200000,79200000
311,Monday,Monday,43200000,79200000
311,Tuesday,Tuesday,43200000,79200000
311,Wednesday,Wednesday,43200000,79200000
311,Thursday,Thursday,43200000,79200000
311,Friday,Friday,43200000,79200000
311,Saturday,Saturday,43200000,79200000
311,Sunday,Sunday,43200000,79200000
312,Monday,Monday,43200000,79200000
312,Tuesday,Tuesday,43200000,79200000
312,Wednesday,Wednesday,43200000,79200000
312,Thursday,Thursday,43200000,79200000
312,Friday,Friday,43200000,79200000
312,Saturday,Saturday,43200000,79200000
312,Sunday,Sunday,43200000,79200000
313,Monday,Monday,43200000,79200000
313,Tuesday,Tuesday,43200000,79200000
313,Wednesday,Wednesday,43200000,79200000
