uid,weekDay,name,svalue,evalue
69,Friday,Friday,23400000,77400000
69,Saturday,Saturday,23400000,77400000
69,Sunday,Sunday,0,0
252,Monday,Monday,36000000,-3600000
252,Tuesday,Tuesday,36000000,-3600000
252,Wednesday,Wednesday,36000000,-3600000
252,Thursday,Thursday,36000000,-2678400000
252,Friday,Friday,36000000,-2678400000
252,Saturday,Saturday,36000000,-2678400000
252,Sunday,Sunday,36000000,-3600000
174,Monday,Monday,25200000,-3600000
174,Tuesday,Tuesday,25200000,-3600000
174,Wednesday,Wednesday,25200000,-3600000
174,Thursday,Thursday,25200000,-3600000
174,Friday,Friday,25200000,-3600000
174,Saturday,Saturday,32400000,-1800000
174,Sunday,Sunday,32400000,-1800000
167,Monday,Monday,57600000,-3600000
167,Tuesday,Tuesday,57600000,-2678400000
167,Wednesday,Wednesday,37800000,-2678400000
167,Thursday,Thursday,37800000,-2678400000
167,Friday,Friday,37800000,-2678400000
167,Saturday,Saturday,37800000,-2678400000
167,Sunday,Sunday,37800000,-3600000
169,Monday,Monday,45000000,-3600000
169,Tuesday,Tuesday,45000000,-3600000
169,Wednesday,Wednesday,45000000,-3600000
169,Thursday,Thursday,45000000,-2678400000
169,Friday,Friday,45000000,3600000
169,Saturday,Saturday,45000000,3600000
169,Sunday,Sunday,45000000,-3600000
204,Monday,Monday,32400000,1800000
204,Tuesday,Tuesday,32400000,1800000
204,Wednesday,Wednesday,32400000,1800000
204,Thursday,Thursday,32400000,1800000
204,Friday,Friday,32400000,1800000
204,Saturday,Saturday,32400000,1800000
204,Sunday,Sunday,32400000,1800000
71,Monday,Monday,61200000,79200000
71,Tuesday,Tuesday,61200000,79200000
71,Wednesday,Wednesday,61200000,79200000
71,Thursday,Thursday,61200000,79200000
71,Friday,Friday,61200000,5400000
71,Saturday,Saturday,43200000,5400000
71,Sunday,Sunday,43200000,79200000
68,Monday,Monday,946750000000,946692000000
68,Tuesday,Tuesday,946750000000,946692000000
68,Wednesday,Wednesday,946750000000,946692000000
68,Thursday,Thursday,946750000000,946692000000
68,Friday,Friday,946746000000,946694000000
68,Saturday,Saturday,946746000000,946694000000
68,Sunday,Sunday,946750000000,946692000000
205,Monday,Monday,28800000,-2678400000
205,Tuesday,Tuesday,28800000,-2678400000
205,Wednesday,Wednesday,28800000,-2678400000
205,Thursday,Thursday,28800000,1800000
205,Friday,Friday,28800000,3600000
205,Saturday,Saturday,28800000,3600000
205,Sunday,Sunday,28800000,-2678400000
67,Monday,Monday,64800000,7200000
67,Tuesday,Tuesday,64800000,7200000
67,Wednesday,Wednesday,64800000,7200000
67,Thursday,Thursday,64800000,7200000
67,Friday,Friday,61200000,7200000
67,Saturday,Saturday,54000000,7200000
67,Sunday,Sunday,54000000,7200000
216,Monday,Monday,28800000,7200000
216,Tuesday,Tuesday,28800000,7200000
216,Wednesday,Wednesday,28800000,7200000
216,Thursday,Thursday,28800000,7200000
216,Friday,Friday,28800000,9000000
216,Saturday,Saturday,28800000,9000000
216,Sunday,Sunday,28800000,7200000
215,Monday,Monday,68400000,7200000
215,Tuesday,Tuesday,68400000,7200000
215,Wednesday,Wednesday,68400000,7200000
215,Thursday,Thursday,68400000,7200000
215,Friday,Friday,61200000,9000000
215,Saturday,Saturday,61200000,9000000
215,Sunday,Sunday,68400000,7200000
168,Monday,Monday,25200000,-3600000
168,Tuesday,Tuesday,25200000,-3600000
168,Wednesday,Wednesday,25200000,-3600000
168,Thursday,Thursday,25200000,-3600000
168,Friday,Friday,25200000,-1800000
168,Saturday,Saturday,25200000,-1800000
168,Sunday,Sunday,25200000,-1800000
98,Monday,Monday,946714000000,946685000000
98,Tuesday,Tuesday,946714000000,946685000000
98,Wednesday,Wednesday,946714000000,946685000000
98,Thursday,Thursday,946714000000,946685000000
98,Friday,Friday,946717000000,946688000000
98,Saturday,Saturday,946717000000,946688000000
98,Sunday,Sunday,946717000000,946764000000
247,Monday,Monday,37800000,-3600000
247,Tuesday,Tuesday,37800000,-3600000
247,Wednesday,Wednesday,37800000,-3600000
247,Thursday,Thursday,37800000,-3600000
247,Friday,Friday,37800000,-2678400000
247,Saturday,Saturday,37800000,-2678400000
247,Sunday,Sunday,37800000,-3600000
165,Monday,Monday,61200000,79200000
165,Tuesday,Tuesday,61200000,79200000
165,Wednesday,Wednesday,61200000,79200000
165,Thursday,Thursday,61200000,79200000
165,Friday,Friday,61200000,79200000
165,Saturday,Saturday,43200000,79200000
165,Sunday,Sunday,43200000,79200000
202,Monday,Monday,61200000,79200000
202,Tuesday,Tuesday,61200000,79200000
202,Wednesday,Wednesday,61200000,79200000
202,Thursday,Thursday,61200000,79200000
202,Friday,Friday,61200000,79200000
202,Saturday,Saturday,43200000,79200000
202,Sunday,Sunday,43200000,79200000
248,Monday,Monday,946712000000,946688000000
248,Tuesday,Tuesday,946712000000,946688000000
248,Wednesday,Wednesday,946712000000,946688000000
248,Thursday,Thursday,946712000000,946688000000
248,Friday,Friday,946712000000,946688000000
248,Saturday,Saturday,946739000000,946688000000
248,Sunday,Sunday,946739000000,946688000000
246,Monday,Monday,946750000000,946681000000
246,Tuesday,Tuesday,946750000000,946681000000
246,Wednesday,Wednesday,946750000000,946681000000
246,Thursday,Thursday,946750000000,946681000000
246,Friday,Friday,946724000000,946685000000
246,Saturday,Saturday,946724000000,946685000000
246,Sunday,Sunday,946724000000,946764000000
162,Monday,Monday,64800000,7200000
162,Tuesday,Tuesday,64800000,7200000
162,Wednesday,Wednesday,64800000,7200000
162,Thursday,Thursday,64800000,7200000
162,Friday,Friday,61200000,9000000
162,Saturday,Saturday,61200000,9000000
162,Sunday,Sunday,64800000,7200000
163,Monday,Monday,37800000,3600000
163,Tuesday,Tuesday,37800000,3600000
163,Wednesday,Wednesday,37800000,3600000
163,Thursday,Thursday,37800000,3600000
163,Friday,Friday,37800000,3600000
163,Saturday,Saturday,37800000,3600000
163,Sunday,Sunday,37800000,3600000
164,Monday,Monday,59400000,1800000
164,Tuesday,Tuesday,32400000,1800000
164,Wednesday,Wednesday,32400000,1800000
164,Thursday,Thursday,32400000,3600000
164,Friday,Friday,32400000,5400000
164,Saturday,Saturday,32400000,5400000
164,Sunday,Sunday,32400000,3600000
149,Monday,Monday,36000000,57600000
149,Tuesday,Tuesday,36000000,-3600000
149,Wednesday,Wednesday,36000000,-3600000
149,Thursday,Thursday,36000000,3600000
149,Friday,Friday,36000000,3600000
149,Saturday,Saturday,36000000,3600000
149,Sunday,Sunday,36000000,-3600000
200,Monday,Monday,25200000,3600000
200,Tuesday,Tuesday,25200000,3600000
200,Wednesday,Wednesday,25200000,3600000
200,Thursday,Thursday,25200000,3600000
200,Friday,Friday,25200000,3600000
200,Saturday,Saturday,25200000,3600000
200,Sunday,Sunday,32400000,-2678400000
287,Monday,Monday,0,0
287,Tuesday,Tuesday,0,0
287,Wednesday,Wednesday,946750000000,946685000000
287,Thursday,Thursday,946750000000,946692000000
287,Friday,Friday,946750000000,946694000000
287,Saturday,Saturday,946750000000,946694000000
287,Sunday,Sunday,0,0
161,Monday,Monday,27000000,-2678400000
161,Tuesday,Tuesday,27000000,-2678400000
161,Wednesday,Wednesday,27000000,-2678400000
161,Thursday,Thursday,27000000,-2678400000
161,Friday,Friday,27000000,3600000
161,Saturday,Saturday,27000000,3600000
161,Sunday,Sunday,27000000,-2678400000
289,Monday,Monday,0,0
289,Tuesday,Tuesday,0,0
289,Wednesday,Wednesday,0,0
289,Thursday,Thursday,68400000,-2678400000
289,Friday,Friday,68400000,9000000
289,Saturday,Saturday,68400000,9000000
289,Sunday,Sunday,0,0
242,Monday,Monday,43200000,79200000
242,Tuesday,Tuesday,43200000,79200000
242,Wednesday,Wednesday,43200000,79200000
242,Thursday,Thursday,43200000,79200000
242,Friday,Friday,43200000,79200000
242,Saturday,Saturday,43200000,-2678400000
242,Sunday,Sunday,43200000,79200000
50,Monday,Monday,32400000,79200000
50,Tuesday,Tuesday,32400000,1800000
50,Wednesday,Wednesday,32400000,1800000
50,Thursday,Thursday,32400000,1800000
50,Friday,Friday,36000000,1800000
50,Saturday,Saturday,36000000,3600000
50,Sunday,Sunday,36000000,79200000
123,Monday,Monday,43200000,-3600000
123,Tuesday,Tuesday,43200000,-3600000
123,Wednesday,Wednesday,43200000,-3600000
123,Thursday,Thursday,43200000,-3600000
123,Friday,Friday,43200000,-3600000
123,Saturday,Saturday,43200000,-3600000
123,Sunday,Sunday,39600000,57600000
238,Monday,Monday,61200000,-3600000
238,Tuesday,Tuesday,61200000,-3600000
238,Wednesday,Wednesday,61200000,-3600000
238,Thursday,Thursday,61200000,-3600000
238,Friday,Friday,61200000,3600000
238,Saturday,Saturday,61200000,3600000
238,Sunday,Sunday,0,0
235,Monday,Monday,41400000,-1800000
235,Tuesday,Tuesday,41400000,-1800000
235,Wednesday,Wednesday,41400000,-1800000
235,Thursday,Thursday,41400000,-1800000
235,Friday,Friday,41400000,-1800000
235,Saturday,Saturday,41400000,-1800000
235,Sunday,Sunday,41400000,-1800000
288,Monday,Monday,57600000,3600000
288,Tuesday,Tuesday,57600000,3600000
288,Wednesday,Wednesday,57600000,3600000
288,Thursday,Thursday,57600000,3600000
288,Friday,Friday,57600000,3600000
288,Saturday,Saturday,57600000,3600000
288,Sunday,Sunday,57600000,3600000
244,Monday,Monday,54000000,-2678400000
244,Tuesday,Tuesday,54000000,-2678400000
244,Wednesday,Wednesday,54000000,-2678400000
244,Thursday,Thursday,54000000,-2678400000
244,Friday,Friday,54000000,7200000
244,Saturday,Saturday,54000000,7200000
244,Sunday,Sunday,54000000,-2678400000
280,Monday,Monday,946717000000,946685000000
280,Tuesday,Tuesday,946717000000,946685000000
280,Wednesday,Wednesday,946717000000,946685000000
280,Thursday,Thursday,946717000000,946685000000
280,Friday,Friday,946717000000,946685000000
280,Saturday,Saturday,946717000000,946685000000
280,Sunday,Sunday,946717000000,946685000000
229,Monday,Monday,946710000000,946764000000
229,Tuesday,Tuesday,946710000000,946764000000
229,Wednesday,Wednesday,946710000000,946764000000
229,Thursday,Thursday,0,0
229,Friday,Friday,946710000000,946764000000
229,Saturday,Saturday,946710000000,946764000000
229,Sunday,Sunday,946710000000,946764000000
228,Monday,Monday,25200000,75600000
228,Tuesday,Tuesday,25200000,75600000
228,Wednesday,Wednesday,25200000,75600000
228,Thursday,Thursday,25200000,75600000
228,Friday,Friday,25200000,75600000
228,Saturday,Saturday,25200000,75600000
228,Sunday,Sunday,25200000,75600000
172,Monday,Monday,43200000,-3600000
172,Tuesday,Tuesday,43200000,-3600000
172,Wednesday,Wednesday,43200000,-3600000
172,Thursday,Thursday,43200000,-3600000
172,Friday,Friday,43200000,-2678400000
172,Saturday,Saturday,43200000,-2678400000
172,Sunday,Sunday,43200000,-3600000
173,Monday,Monday,45000000,55800000
173,Tuesday,Tuesday,39600000,79200000
173,Wednesday,Wednesday,39600000,79200000
173,Thursday,Thursday,39600000,79200000
173,Friday,Friday,39600000,79200000
173,Saturday,Saturday,39600000,79200000
173,Sunday,Sunday,39600000,79200000
135,Monday,Monday,27000000,-2678400000
135,Tuesday,Tuesday,27000000,-2678400000
135,Wednesday,Wednesday,27000000,-2678400000
135,Thursday,Thursday,27000000,3600000
135,Friday,Friday,27000000,3600000
135,Saturday,Saturday,32400000,3600000
135,Sunday,Sunday,32400000,-2678400000
265,Monday,Monday,43200000,55800000
265,Monday,,64800000,-3600000
265,Tuesday,Tuesday,43200000,55800000
265,Tuesday,,64800000,-3600000
265,Wednesday,Wednesday,43200000,55800000
265,Wednesday,,64800000,-3600000
265,Thursday,Thursday,43200000,55800000
265,Thursday,,64800000,-3600000
265,Friday,Friday,43200000,-2678400000
265,Saturday,Saturday,43200000,-2678400000
265,Sunday,Sunday,43200000,55800000
265,Sunday,,64800000,-3600000
129,Monday,Monday,0,0
129,Tuesday,Tuesday,0,0
129,Wednesday,Wednesday,0,0
129,Thursday,Thursday,64800000,3600000
129,Friday,Friday,64800000,3600000
129,Saturday,Saturday,64800000,3600000
129,Sunday,Sunday,0,0
201,Monday,Monday,22500000,-2678400000
201,Tuesday,Tuesday,22500000,-2678400000
201,Wednesday,Wednesday,22500000,-2678400000
201,Thursday,Thursday,22500000,3600000
201,Friday,Friday,22500000,3600000
201,Saturday,Saturday,22500000,3600000
201,Sunday,Sunday,0,0
170,Monday,Monday,43200000,-3600000
170,Tuesday,Tuesday,43200000,-3600000
170,Wednesday,Wednesday,43200000,-3600000
170,Thursday,Thursday,43200000,-2678400000
170,Friday,Friday,43200000,3600000
170,Saturday,Saturday,43200000,3600000
170,Sunday,Sunday,43200000,-3600000
171,Monday,Monday,28800000,3600000
171,Tuesday,Tuesday,28800000,3600000
171,Wednesday,Wednesday,28800000,3600000
171,Thursday,Thursday,28800000,3600000
171,Friday,Friday,28800000,3600000
171,Saturday,Saturday,28800000,3600000
171,Sunday,Sunday,28800000,3600000
103,Monday,Monday,0,0
103,Tuesday,Tuesday,946728000000,946681000000
103,Wednesday,Wednesday,946728000000,946681000000
103,Thursday,Thursday,946728000000,946681000000
103,Friday,Friday,946728000000,946685000000
103,Saturday,Saturday,946728000000,946685000000
103,Sunday,Sunday,946728000000,946746000000
148,Monday,Monday,57600000,-2678400000
148,Tuesday,Tuesday,41400000,-2678400000
148,Wednesday,Wednesday,41400000,-2678400000
148,Thursday,Thursday,41400000,-2678400000
148,Friday,Friday,41400000,-2678400000
148,Saturday,Saturday,41400000,79200000
148,Sunday,Sunday,41400000,79200000
66,Monday,Monday,0,0
66,Tuesday,Tuesday,0,0
66,Wednesday,Wednesday,0,0
66,Thursday,Thursday,946746000000,946688000000
66,Friday,Friday,946732000000,946690000000
66,Saturday,Saturday,946732000000,946690000000
66,Sunday,Sunday,0,0
207,Monday,Monday,28800000,-2678400000
207,Tuesday,Tuesday,28800000,-2678400000
207,Wednesday,Wednesday,28800000,-2678400000
207,Thursday,Thursday,28800000,3600000
207,Friday,Friday,28800000,3600000
207,Saturday,Saturday,28800000,3600000
207,Sunday,Sunday,28800000,-2678400000
190,Monday,Monday,61200000,-3600000
190,Tuesday,Tuesday,61200000,-2678400000
190,Wednesday,Wednesday,61200000,-2678400000
190,Thursday,Thursday,61200000,1800000
190,Friday,Friday,61200000,5400000
190,Saturday,Saturday,57600000,5400000
190,Sunday,Sunday,61200000,-2678400000
139,Monday,Monday,39600000,-3600000
139,Tuesday,Tuesday,39600000,-3600000
139,Wednesday,Wednesday,39600000,-3600000
139,Thursday,Thursday,39600000,-3600000
139,Friday,Friday,39600000,-3600000
139,Saturday,Saturday,39600000,-3600000
139,Sunday,Sunday,39600000,-3600000
109,Monday,Monday,0,0
109,Tuesday,Tuesday,946746000000,946685000000
109,Wednesday,Wednesday,946746000000,946685000000
109,Thursday,Thursday,946746000000,946685000000
109,Friday,Friday,946746000000,946688000000
109,Saturday,Saturday,946746000000,946688000000
109,Sunday,Sunday,946746000000,946688000000
124,Monday,Monday,25200000,3600000
124,Tuesday,Tuesday,25200000,3600000
124,Wednesday,Wednesday,25200000,3600000
124,Thursday,Thursday,25200000,3600000
124,Friday,Friday,25200000,3600000
124,Saturday,Saturday,25200000,3600000
124,Sunday,Sunday,25200000,3600000
110,Monday,Monday,946710000000,946683000000
110,Tuesday,Tuesday,946710000000,946683000000
110,Wednesday,Wednesday,946710000000,946683000000
110,Thursday,Thursday,946710000000,946685000000
110,Friday,Friday,946710000000,946687000000
110,Saturday,Saturday,946710000000,946687000000
110,Sunday,Sunday,0,0
130,Monday,Monday,25200000,3600000
130,Tuesday,Tuesday,25200000,3600000
130,Wednesday,Wednesday,25200000,3600000
130,Thursday,Thursday,25200000,3600000
130,Friday,Friday,25200000,5400000
130,Saturday,Saturday,36000000,5400000
130,Sunday,Sunday,36000000,3600000
145,Monday,Monday,43200000,79200000
145,Tuesday,Tuesday,43200000,79200000
145,Wednesday,Wednesday,43200000,79200000
145,Thursday,Thursday,43200000,79200000
145,Friday,Friday,43200000,79200000
145,Saturday,Saturday,43200000,79200000
145,Sunday,Sunday,43200000,79200000
147,Monday,Monday,37800000,-2678400000
147,Tuesday,Tuesday,37800000,-2678400000
147,Wednesday,Wednesday,37800000,-2678400000
147,Thursday,Thursday,37800000,3600000
147,Friday,Friday,37800000,5400000
147,Saturday,Saturday,37800000,5400000
147,Sunday,Sunday,37800000,-2678400000
96,Monday,Monday,25200000,3600000
96,Tuesday,Tuesday,25200000,3600000
96,Wednesday,Wednesday,25200000,3600000
96,Thursday,Thursday,25200000,3600000
96,Friday,Friday,25200000,3600000
96,Saturday,Saturday,28800000,3600000
96,Sunday,Sunday,28800000,3600000
137,Monday,Monday,39600000,-3600000
137,Tuesday,Tuesday,39600000,-3600000
137,Wednesday,Wednesday,39600000,-3600000
137,Thursday,Thursday,39600000,-3600000
137,Friday,Friday,39600000,-3600000
137,Saturday,Saturday,39600000,-3600000
137,Sunday,Sunday,39600000,-3600000
65,Monday,Monday,0,0
65,Tuesday,Tuesday,61200000,-2678400000
65,Wednesday,Wednesday,39600000,3600000
65,Thursday,Thursday,39600000,3600000
65,Friday,Friday,39600000,5400000
65,Saturday,Saturday,39600000,5400000
65,Sunday,Sunday,39600000,-3600000
218,Monday,Monday,946717000000,946681000000
218,Tuesday,Tuesday,946717000000,946681000000
218,Wednesday,Wednesday,946717000000,946681000000
218,Thursday,Thursday,946717000000,946681000000
218,Friday,Friday,946717000000,946681000000
218,Saturday,Saturday,946721000000,946681000000
218,Sunday,Sunday,946721000000,946681000000
251,Monday,Monday,28800000,-2678400000
251,Tuesday,Tuesday,28800000,-2678400000
251,Wednesday,Wednesday,28800000,-2678400000
251,Thursday,Thursday,28800000,-2678400000
251,Friday,Friday,28800000,-2678400000
251,Saturday,Saturday,32400000,-2678400000
251,Sunday,Sunday,28800000,-2678400000
131,Monday,Monday,946710000000,946681000000
131,Tuesday,Tuesday,946710000000,946681000000
131,Wednesday,Wednesday,946710000000,946681000000
131,Thursday,Thursday,946710000000,946681000000
131,Friday,Friday,946710000000,946681000000
131,Saturday,Saturday,946710000000,946681000000
131,Sunday,Sunday,946710000000,946681000000
180,Monday,Monday,21600000,81000000
180,Tuesday,Tuesday,21600000,81000000
180,Wednesday,Wednesday,21600000,81000000
180,Thursday,Thursday,21600000,81000000
180,Friday,Friday,21600000,81000000
180,Saturday,Saturday,21600000,81000000
180,Sunday,Sunday,21600000,81000000
282,Monday,Monday,41400000,-3600000
282,Tuesday,Tuesday,41400000,-3600000
282,Wednesday,Wednesday,41400000,-3600000
282,Thursday,Thursday,41400000,-1800000
282,Friday,Friday,41400000,-1800000
282,Saturday,Saturday,41400000,-1800000
282,Sunday,Sunday,41400000,-3600000
146,Monday,Monday,0,0
146,Tuesday,Tuesday,61200000,3600000
146,Wednesday,Wednesday,61200000,3600000
146,Thursday,Thursday,61200000,3600000
146,Friday,Friday,39600000,5400000
146,Saturday,Saturday,39600000,5400000
146,Sunday,Sunday,39600000,3600000
269,Monday,Monday,41400000,-3600000
269,Tuesday,Tuesday,41400000,-3600000
269,Wednesday,Wednesday,41400000,-3600000
269,Thursday,Thursday,41400000,-3600000
269,Friday,Friday,41400000,-3600000
269,Saturday,Saturday,41400000,-3600000
269,Sunday,Sunday,41400000,-3600000
159,Monday,Monday,946728000000,946685000000
159,Tuesday,Tuesday,946728000000,946685000000
159,Wednesday,Wednesday,946728000000,946685000000
159,Thursday,Thursday,946728000000,946685000000
159,Friday,Friday,946728000000,946685000000
159,Saturday,Saturday,946728000000,946685000000
159,Sunday,Sunday,946728000000,946753000000
237,Monday,Monday,25200000,-3600000
237,Tuesday,Tuesday,25200000,-3600000
237,Wednesday,Wednesday,25200000,-3600000
237,Thursday,Thursday,25200000,-2678400000
237,Friday,Friday,25200000,3600000
237,Saturday,Saturday,37800000,3600000
237,Sunday,Sunday,37800000,-3600000
259,Monday,Monday,39600000,-1800000
259,Tuesday,Tuesday,39600000,-1800000
259,Wednesday,Wednesday,39600000,-1800000
259,Thursday,Thursday,39600000,1800000
259,Friday,Friday,39600000,3600000
259,Saturday,Saturday,57600000,3600000
259,Sunday,Sunday,57600000,1800000
206,Monday,Monday,0,0
206,Tuesday,Tuesday,0,0
206,Wednesday,Wednesday,57600000,-3600000
206,Thursday,Thursday,57600000,-2678400000
206,Friday,Friday,57600000,7200000
206,Saturday,Saturday,57600000,7200000
206,Sunday,Sunday,57600000,-2678400000
119,Monday,Monday,0,0
119,Tuesday,Tuesday,43200000,55800000
119,Tuesday,,68400000,-3600000
119,Wednesday,Wednesday,43200000,54000000
119,Wednesday,,68400000,-3600000
119,Thursday,Thursday,43200000,55800000
119,Thursday,,68400000,-3600000
119,Friday,Friday,43200000,55800000
119,Friday,,68400000,-3600000
119,Saturday,Saturday,43200000,-3600000
119,Sunday,Sunday,0,0
141,Monday,Monday,57600000,3600000
141,Tuesday,Tuesday,57600000,3600000
141,Wednesday,Wednesday,66600000,3600000
141,Thursday,Thursday,57600000,3600000
141,Friday,Friday,57600000,5400000
141,Saturday,Saturday,57600000,5400000
141,Sunday,Sunday,57600000,3600000
128,Monday,Monday,43200000,57600000
128,Monday,,64800000,-2678400000
128,Tuesday,Tuesday,43200000,57600000
128,Tuesday,,64800000,-2678400000
128,Wednesday,Wednesday,43200000,57600000
128,Wednesday,,64800000,-2678400000
128,Thursday,Thursday,43200000,57600000
128,Thursday,,64800000,-2678400000
128,Friday,Friday,43200000,57600000
128,Friday,,64800000,-2678400000
128,Saturday,Saturday,43200000,57600000
128,Saturday,,64800000,-2678400000
128,Sunday,Sunday,46800000,79200000
127,Monday,Monday,39600000,-3600000
127,Tuesday,Tuesday,39600000,-3600000
127,Wednesday,Wednesday,39600000,-3600000
127,Thursday,Thursday,39600000,-3600000
127,Friday,Friday,39600000,-3600000
127,Saturday,Saturday,39600000,-3600000
127,Sunday,Sunday,39600000,-3600000
117,Monday,Monday,0,0
117,Tuesday,Tuesday,946742000000,946688000000
117,Wednesday,Wednesday,946742000000,946688000000
117,Thursday,Thursday,946742000000,946688000000
117,Friday,Friday,946742000000,946690000000
117,Saturday,Saturday,946742000000,946690000000
117,Sunday,Sunday,946724000000,946688000000
118,Monday,Monday,946710000000,946681000000
118,Tuesday,Tuesday,946710000000,946681000000
118,Wednesday,Wednesday,946710000000,946681000000
118,Thursday,Thursday,946710000000,946681000000
118,Friday,Friday,946710000000,946681000000
118,Saturday,Saturday,946710000000,946681000000
118,Sunday,Sunday,946710000000,946681000000
254,Monday,Monday,39600000,3600000
254,Tuesday,Tuesday,39600000,3600000
254,Wednesday,Wednesday,39600000,3600000
254,Thursday,Thursday,39600000,3600000
254,Friday,Friday,39600000,3600000
254,Saturday,Saturday,39600000,3600000
254,Sunday,Sunday,39600000,3600000
115,Monday,Monday,0,0
115,Tuesday,Tuesday,0,0
115,Wednesday,Wednesday,946742000000,946688000000
115,Thursday,Thursday,946742000000,946688000000
115,Friday,Friday,946735000000,946688000000
115,Saturday,Saturday,946724000000,946688000000
115,Sunday,Sunday,946724000000,946688000000
113,Monday,Monday,946710000000,946681000000
113,Tuesday,Tuesday,946710000000,946681000000
113,Wednesday,Wednesday,946710000000,946681000000
113,Thursday,Thursday,946710000000,946681000000
113,Friday,Friday,946710000000,946681000000
113,Saturday,Saturday,946710000000,946681000000
113,Sunday,Sunday,946717000000,946681000000
114,Monday,Monday,946750000000,946681000000
114,Tuesday,Tuesday,946750000000,946681000000
114,Wednesday,Wednesday,946746000000,946681000000
114,Thursday,Thursday,946726000000,946688000000
114,Friday,Friday,946726000000,946688000000
114,Saturday,Saturday,946726000000,946688000000
114,Sunday,Sunday,946726000000,946681000000
116,Monday,Monday,0,0
116,Tuesday,Tuesday,0,0
116,Wednesday,Wednesday,946746000000,946764000000
116,Thursday,Thursday,946746000000,946764000000
116,Friday,Friday,946746000000,946764000000
116,Saturday,Saturday,946742000000,946764000000
116,Sunday,Sunday,946742000000,946764000000
283,Monday,Monday,0,0
283,Tuesday,Tuesday,32400000,54000000
283,Tuesday,,64800000,-3600000
283,Wednesday,Wednesday,32400000,54000000
283,Wednesday,,64800000,-3600000
283,Thursday,Thursday,32400000,54000000
283,Thursday,,64800000,-3600000
283,Friday,Friday,32400000,54000000
283,Friday,,64800000,-3600000
283,Saturday,Saturday,36000000,54000000
283,Saturday,,64800000,-3600000
283,Sunday,Sunday,36000000,54000000
283,Sunday,,64800000,-3600000
126,Monday,Monday,61200000,79200000
126,Tuesday,Tuesday,39600000,79200000
126,Wednesday,Wednesday,39600000,79200000
126,Thursday,Thursday,39600000,79200000
126,Friday,Friday,39600000,79200000
126,Saturday,Saturday,39600000,79200000
126,Sunday,Sunday,39600000,79200000
112,Monday,Monday,0,0
112,Tuesday,Tuesday,0,0
112,Wednesday,Wednesday,946742000000,946685000000
112,Thursday,Thursday,946742000000,946685000000
112,Friday,Friday,946724000000,946690000000
112,Saturday,Saturday,946724000000,946690000000
112,Sunday,Sunday,946724000000,946681000000
270,Monday,Monday,39600000,54000000
270,Monday,,68400000,-3600000
270,Tuesday,Tuesday,39600000,54000000
270,Tuesday,,68400000,-3600000
270,Wednesday,Wednesday,39600000,54000000
270,Wednesday,,68400000,-3600000
270,Thursday,Thursday,39600000,54000000
270,Thursday,,68400000,-3600000
270,Friday,Friday,39600000,54000000
270,Friday,,68400000,-3600000
270,Saturday,Saturday,39600000,54000000
270,Saturday,,68400000,-3600000
270,Sunday,Sunday,39600000,54000000
270,Sunday,,68400000,-3600000
125,Monday,Monday,39600000,54900000
125,Monday,,64800000,79200000
125,Tuesday,Tuesday,39600000,54900000
125,Tuesday,,64800000,79200000
125,Wednesday,Wednesday,39600000,54900000
125,Wednesday,,64800000,79200000
125,Thursday,Thursday,39600000,54900000
125,Thursday,,64800000,79200000
125,Friday,Friday,39600000,54900000
125,Friday,,64800000,79200000
125,Saturday,Saturday,39600000,54900000
125,Saturday,,64800000,79200000
125,Sunday,Sunday,39600000,54900000
125,Sunday,,64800000,79200000
133,Monday,Monday,25200000,-2678400000
133,Tuesday,Tuesday,25200000,-2678400000
133,Wednesday,Wednesday,25200000,-2678400000
133,Thursday,Thursday,25200000,-2678400000
133,Friday,Friday,25200000,-2678400000
133,Saturday,Saturday,36000000,-2678400000
133,Sunday,Sunday,39600000,-2678400000
255,Monday,Monday,0,0
255,Tuesday,Tuesday,39600000,-3600000
255,Wednesday,Wednesday,39600000,3600000
255,Thursday,Thursday,39600000,3600000
255,Friday,Friday,39600000,5400000
255,Saturday,Saturday,39600000,5400000
255,Sunday,Sunday,39600000,-3600000
271,Monday,Monday,21600000,54000000
271,Monday,,64800000,-3600000
271,Tuesday,Tuesday,21600000,54000000
271,Tuesday,,64800000,-3600000
271,Wednesday,Wednesday,21600000,54000000
271,Wednesday,,64800000,-3600000
271,Thursday,Thursday,21600000,54000000
271,Thursday,,64800000,-3600000
271,Friday,Friday,21600000,54000000
271,Friday,,64800000,-3600000
271,Saturday,Saturday,21600000,54000000
271,Saturday,,64800000,-3600000
271,Sunday,Sunday,0,0
276,Monday,Monday,39600000,75600000
276,Tuesday,Tuesday,36000000,79200000
276,Wednesday,Wednesday,39600000,75600000
276,Thursday,Thursday,36000000,79200000
276,Friday,Friday,39600000,81000000
276,Saturday,Saturday,39600000,81000000
276,Sunday,Sunday,39600000,75600000
132,Monday,Monday,46800000,3600000
132,Tuesday,Tuesday,46800000,3600000
132,Wednesday,Wednesday,46800000,3600000
132,Thursday,Thursday,46800000,3600000
132,Friday,Friday,46800000,3600000
132,Saturday,Saturday,46800000,3600000
132,Sunday,Sunday,46800000,3600000
256,Monday,Monday,0,0
256,Tuesday,Tuesday,39600000,-3600000
256,Wednesday,Wednesday,39600000,-3600000
256,Thursday,Thursday,39600000,-3600000
256,Friday,Friday,39600000,-3600000
256,Saturday,Saturday,39600000,-3600000
